Unnamed: 0,text,yoga,therapy,workout,Processed_tweet
2946,RT @IoWelfare: Don’t forget to reach out if you need help this Christmas #christmas2022 #mentalhealth https://t.co/1MqBnVI1pr,0,0,0,@IoWelfare: Don’t forget reach need help Christmas #christmas2022 https://t.co/1MqBnVI1pr
2947,RT @StateCourts: Nearly 70% of children in the juvenile justice system have a diagnosable #MentalHealth disorder. An important role of cris…,0,0,0,@StateCourts: Nearly 70% child juvenile justice system diagnosable #MentalHealth disorder. An important role cris…
2948,"We’re delighted to announce that @TNLComFund have awarded PoetsIN £10,000 for a suite of mental health support. 

T… https://t.co/sft8lnrHOT",0,0,0,"We’re delighted announce @TNLComFund awarded PoetsIN £10,000 suite mental health support. T… https://t.co/sft8lnrHOT"
2949,"RT @ImperialMed: “It's so important that I work with people with the same experience that the research is about.""

📽️ This week, NEXUS prem…",0,0,0,"@ImperialMed: “It's important I work people experience research about."" 📽️ This week, NEXUS prem…"
2950,Unplugging yourself from your devices or making the effort to use them less can help improve your quality of life b… https://t.co/1niAMWwOgT,0,0,0,Unplugging device making effort use le help improve quality life b… https://t.co/1niAMWwOgT
2951,"Hey, @WPandUP needs our help to continue to deliver free #MentalHealth support to the #WordPress community https://t.co/i5RTvVuM43",0,0,0,"Hey, @WPandUP need help continue deliver free #MentalHealth support #WordPress community https://t.co/i5RTvVuM43"
2952,"If you're living with #MentalHealth problems, or supporting someone who is, Christmas can be a tough time – especia… https://t.co/Nz2jkpVqKr",0,0,0,"If living #MentalHealth problems, supporting someone is, Christmas tough time – especia… https://t.co/Nz2jkpVqKr"
2953,"RT @LEAD_Coalition: Please re-Tweet to raise awareness of these 9 ways to reduce your risk of #dementia https://t.co/n2MM3yuK23

(image: @K…",0,0,0,@LEAD_Coalition: Please re-Tweet raise awareness 9 way reduce risk #dementia https://t.co/n2MM3yuK23 (image: @K…
2954,"RT @LEAD_Coalition: Sometimes, the only predictable part of caring for a person with #dementia is the unpredictability.

#Alzheimers #menta…",0,0,0,"@LEAD_Coalition: Sometimes, predictable part caring person #dementia unpredictability. #Alzheimers #menta…"
2955,"I talk about my mental health struggles because I hope it can help others 

But I am still so embarrassed about thi… https://t.co/WJlVzYzAoB",0,0,0,I talk mental health struggle I hope help others But I still embarrassed thi… https://t.co/WJlVzYzAoB
2956,"RT @paulaannev: ""They Think They Are Kind"" #GuySlater and #ShawSomers of #StreamlineSurgical showing their indifference to the suffering of…",0,0,0,"@paulaannev: ""They Think They Are Kind"" #GuySlater #ShawSomers #StreamlineSurgical showing indifference suffering of…"
2957,"RT @LEAD_Coalition: #Depression and #dementia may be treatable using eye stimulation therapy https://t.co/5h3QjBKcdk by @scmpnews 

#mental…",0,1,0,@LEAD_Coalition: #Depression #dementia may treatable using eye stimulation therapy https://t.co/5h3QjBKcdk @scmpnews #mental…
2958,Check out our latest #blogpost around navigating #anxiety during #college: https://t.co/S3zp7HoJy5 #mentalhealth… https://t.co/hQpOIbMzji,0,0,0,Check latest #blogpost around navigating #anxiety #college: https://t.co/S3zp7HoJy5 #mentalhealth… https://t.co/hQpOIbMzji
2959,No #SexAbuseChat today. Join me and my co-host @DrAlexandriaS Tuesdays at 11 a.m. PT / 2p.m. ET on @TwitterSpaces f… https://t.co/el9LF1LfBO,0,0,0,No #SexAbuseChat today. Join co-host @DrAlexandriaS Tuesdays 11 a.m. PT / 2p.m. ET @TwitterSpaces f… https://t.co/el9LF1LfBO
2960,"Since the pandemic, #anxiety and #depression have been on the rise! But how do you find help when there is a shorta… https://t.co/DqLBHBCVy2",0,0,0,"Since pandemic, #anxiety #depression rise! But find help shorta… https://t.co/DqLBHBCVy2"
2961,Invite #Light &amp; #Love into your heart! #JoyTrain #Joy #Kindness #Quote #MentalHealth #Mindfulness RT @EdelMcra https://t.co/0UHyGRCEdb,0,0,0,Invite #Light &amp; #Love heart! #JoyTrain #Joy #Kindness #Quote #MentalHealth #Mindfulness @EdelMcra https://t.co/0UHyGRCEdb
2962,"Our Christmas wish list is full of items to help young people manage their mental health 🎄🎁 

Visit our amazon wish… https://t.co/2Jx4MawCyq",0,0,0,Our Christmas wish list full item help young people manage mental health 🎄🎁 Visit amazon wish… https://t.co/2Jx4MawCyq
2963,"Are you feeling blue around the festive season?🎊
We're here to tell you that it’s perfectly normal to feel that way… https://t.co/zaWxLTOLUY",0,0,0,Are feeling blue around festive season?🎊 We're tell it’s perfectly normal feel way… https://t.co/zaWxLTOLUY
2964,"RT @LEAD_Coalition: Sometimes, the only predictable part of caring for a person with #dementia is the unpredictability.

#Alzheimers #menta…",0,0,0,"@LEAD_Coalition: Sometimes, predictable part caring person #dementia unpredictability. #Alzheimers #menta…"
2965,New #mentalhealth program offers game-changing fast access to therapy https://t.co/GXeQlnjni5 #BounceBackON,0,1,0,New program offer game-changing fast access therapy https://t.co/GXeQlnjni5 #BounceBackON
2966,"To improve #EmployeeEngagement and retention, many employers are looking to offer #benefits and perks that are more… https://t.co/H2ufW2v5VQ",0,0,0,"To improve #EmployeeEngagement retention, many employer looking offer #benefits perk more… https://t.co/H2ufW2v5VQ"
2967,✨Our Children’s Wellbeing Practitioner 2020-2021 Regional Report has been published 📧 send me a message if you’d li… https://t.co/gGc3JY0Hwx,0,0,0,✨Our Children’s Wellbeing Practitioner 2020-2021 Regional Report published 📧 send message you’d li… https://t.co/gGc3JY0Hwx
2968,"How to Help Kids Overcome Their Fear of Math, According to a Brain Scientist - EdSurge News

#MentalHealthAwareness… https://t.co/PJRiqrROJY",0,0,0,"How Help Kids Overcome Their Fear Math, According Brain Scientist - EdSurge News #MentalHealthAwareness… https://t.co/PJRiqrROJY"
2969,The Texas A&amp;M Telebehavioral Care Program is featured on Around Texas with Chancellor John Sharp!… https://t.co/vtNp2C532S,0,0,0,The Texas A&amp;M Telebehavioral Care Program featured Around Texas Chancellor John Sharp!… https://t.co/vtNp2C532S
2970,"""#Burnout is felt individually but can affect organizations holistically."" Good point raised by @Gallup in response… https://t.co/uAxz8PscTV",0,0,0,"""#Burnout felt individually affect organization holistically."" Good point raised @Gallup response… https://t.co/uAxz8PscTV"
2971,"“guidelines provided by CDC were not capturing the symptoms I was experiencing, which meant the medical community w… https://t.co/gyi6YCrVay",0,0,0,"“guidelines provided CDC capturing symptom I experiencing, meant medical community w… https://t.co/gyi6YCrVay"
2972,"100% Fewer Dragons. I think
#CouchStream
https://t.co/cN5V7MeKOC
NOW!!! ish PST
 
#GodOfWar #PS5
#twitch… https://t.co/rsNY20AOJ5",0,0,0,100% Fewer Dragons. I think #CouchStream https://t.co/cN5V7MeKOC NOW!!! ish PST #GodOfWar #PS5 #twitch… https://t.co/rsNY20AOJ5
2973,#congresointernacional #psicología #saludmental #emotions #mentalhealth #psychology https://t.co/fujW5SX3MQ,0,0,0,#congresointernacional #psicología #saludmental #emotions #psychology https://t.co/fujW5SX3MQ
2974,"RT @kay_rpg: depression in watercolor

#art #artwork #painting #watercolor #myartwork #myart #mentalhealth https://t.co/VkJAmZVbzL",0,0,0,@kay_rpg: depression watercolor #art #artwork #painting #watercolor #myartwork #myart https://t.co/VkJAmZVbzL
2975,"RT @LEAD_Coalition: Sometimes, the only predictable part of caring for a person with #dementia is the unpredictability.

#Alzheimers #menta…",0,0,0,"@LEAD_Coalition: Sometimes, predictable part caring person #dementia unpredictability. #Alzheimers #menta…"
2976,"Our own Tricia's Hope, Inc. Board Member Aron Thompson shares his thoughts on how to fight (he knows...as a Veteran… https://t.co/HNCLOv4AOM",0,0,0,"Our Tricia's Hope, Inc. Board Member Aron Thompson share thought fight (he knows...as Veteran… https://t.co/HNCLOv4AOM"
2977,"It's up to us to break the cycles of generational trauma, generational estrangement...all that bad shit that gets p… https://t.co/xAH37WeW6v",0,0,0,"It's u break cycle generational trauma, generational estrangement...all bad shit get p… https://t.co/xAH37WeW6v"
2978,#MasonOH is thankful for @GeneSight’s dedication to R&amp;D. We take pride in our #biohub being #carefocused year-round… https://t.co/frzkLRoHu5,0,0,0,#MasonOH thankful @GeneSight’s dedication R&amp;D. We take pride #biohub #carefocused year-round… https://t.co/frzkLRoHu5
2979,"RT @nickystevo: Never let someone who doesn’t know your value, tell you how much you’re worth 

#positive #Mentalhealth #knowyourworth #joy…",0,0,0,"@nickystevo: Never let someone doesn’t know value, tell much you’re worth #positive #Mentalhealth #knowyourworth #joy…"
2980,"RT @FlareCares: You are talented &amp; full of potential, remember that!
-
#Flare #FlareCares #FlarePeerSupport #peersupport #mentalhealth #men…",0,0,0,"@FlareCares: You talented &amp; full potential, remember that! - #Flare #FlareCares #FlarePeerSupport #peersupport #men…"
2981,"RT @AoifeMenton: ‘Despite increasing awareness of &amp; recommended universal screening for #perinatal #depression, most women, their families…",0,0,0,"@AoifeMenton: ‘Despite increasing awareness &amp; recommended universal screening #perinatal #depression, women, families…"
2982,RT @paulaannev: The words of the #StreamlineSurgical troll exemplify the medical attitude to patients attempting to advocate for ourselves…,0,0,0,@paulaannev: The word #StreamlineSurgical troll exemplify medical attitude patient attempting advocate ourselves…
2983,"RT @paulaannev: The words of the #StreamlineSurgical troll exemplify the medical attitude to SMI patients: we are ""ludicrous"" and ""unreason…",0,0,0,"@paulaannev: The word #StreamlineSurgical troll exemplify medical attitude SMI patients: ""ludicrous"" ""unreason…"
2984,"""Black children &amp; adolescents are more likely to be diagnosed with a disorder involving hostility or aggression tha… https://t.co/FiTjWD0M7h",0,0,0,"""Black child &amp; adolescent likely diagnosed disorder involving hostility aggression tha… https://t.co/FiTjWD0M7h"
2985,"RT @speedomick: I appreciate the concern people but a bit of extreme weather never bothered me 🤣🥶✌️

We've raised £800K over 7yrs... can we…",0,0,0,@speedomick: I appreciate concern people bit extreme weather never bothered 🤣🥶✌️ We've raised £800K 7yrs... we…
2986,"RT @JkayeMorgan: Your Daily Word from God.
May your day be blessed. 

#bibleverseoftheday #writersoftwitter #Motivation #mentalhealth #chro…",0,0,0,@JkayeMorgan: Your Daily Word God. May day blessed. #bibleverseoftheday #writersoftwitter #Motivation #chro…
2987,"Your Daily Word from God.
May your day be blessed. 

#bibleverseoftheday #writersoftwitter #Motivation… https://t.co/00OOURd51J",0,0,0,Your Daily Word God. May day blessed. #bibleverseoftheday #writersoftwitter #Motivation… https://t.co/00OOURd51J
2988,Researchers at University of Nebraska Medical Center [@unmc] discover link between #drought and #suicide… https://t.co/Z4GNlvShzy,0,0,0,Researchers University Nebraska Medical Center [@unmc] discover link #drought #suicide… https://t.co/Z4GNlvShzy
2989,"🐝 Providing 1-2-1 therapy to individuals
🐝 Improving confidence and mental wellbeing
🐝 Creating new connections wit… https://t.co/zVOzqifwqA",0,1,0,🐝 Providing 1-2-1 therapy individual 🐝 Improving confidence mental wellbeing 🐝 Creating new connection wit… https://t.co/zVOzqifwqA
2990,RT @GovCanHealth: The GoC is working with the @CAC_ACE to increase mental health literacy among coaches and community sports leaders. Suppo…,0,0,0,@GovCanHealth: The GoC working @CAC_ACE increase mental health literacy among coach community sport leaders. Suppo…
2991,"RT @mindshelp: The fifth one is especially brutal and so, so toxic, and unfair. 

#gaslighting #mentalhealth #mindhelp #abuse https://t.co/…",0,0,0,"@mindshelp: The fifth one especially brutal so, toxic, unfair. #gaslighting #mindhelp #abuse https://t.co/…"
2992,"RT @anquinetteroll1: Which number have you experienced?

#fibromyalgia  #diagnosed #chronicillness #night #pain #chronicpain #chronicpainaw…",0,0,0,@anquinetteroll1: Which number experienced? #fibromyalgia #diagnosed #chronicillness #night #pain #chronicpain #chronicpainaw…
2993,"RT @mentalhealth: This time of year can be difficult for many people. So, remember to treat yourself kindly this festive season. Try to spe…",0,0,0,"@mentalhealth: This time year difficult many people. So, remember treat kindly festive season. Try spe…"
2994,"Are you a new mum living in #Oldham or #Tameside who might benefit from some therapeutic ""me time""?  Places are cur… https://t.co/PsulIR8RY4",0,0,0,"Are new mum living #Oldham #Tameside might benefit therapeutic ""me time""? Places cur… https://t.co/PsulIR8RY4"
2995,#TuesdayThoughts - Practicing gratitude creates abundance for what you already have #grateful #thankful #begrateful… https://t.co/140l1V4yCs,0,0,0,#TuesdayThoughts - Practicing gratitude creates abundance already #grateful #thankful #begrateful… https://t.co/140l1V4yCs
2996,"Find me for my last 2022 markets
Sat 14th @makersmarketmcr Chorlton 10am-4pm
Sun 15th @makersmarketmcr West Didsbur… https://t.co/FCEjBmNLZC",0,0,0,Find last 2022 market Sat 14th @makersmarketmcr Chorlton 10am-4pm Sun 15th @makersmarketmcr West Didsbur… https://t.co/FCEjBmNLZC
2997,RT @get_cognito: A little chart on the differences between what defines you as a person vs. what is a shiny distraction from who you are. T…,0,0,0,@get_cognito: A little chart difference defines person vs. shiny distraction are. T…
2998,Ministers hold emergency Cobra meeting amid wave of strikes #health #mentalhealth #healthcare #wellness… https://t.co/sqdjLHKYUB,0,0,0,Ministers hold emergency Cobra meeting amid wave strike #health #healthcare #wellness… https://t.co/sqdjLHKYUB
2999,Spreading awareness about anosognosia would help spread empathy and care toward those living with serious mental il… https://t.co/aZnulPiuxm,0,0,0,Spreading awareness anosognosia would help spread empathy care toward living serious mental il… https://t.co/aZnulPiuxm
3000,"It's #CheckInTuesday! 

Be a part of a community of empathy, please check in on your friends &amp; family as often as p… https://t.co/yDEgIhpgJr",0,0,0,"It's #CheckInTuesday! Be part community empathy, please check friend &amp; family often p… https://t.co/yDEgIhpgJr"
